"Transaction ID","hasException","exceptionTransferAmount"
"frb_80045","No",NA
"frb_80046","No",NA
"frb_80047","No",NA
"frb_80048","No",NA
"frb_80049","No",NA
"frb_80050","No",NA
"frb_80051","No",NA
"frb_80052","No",NA
"frb_80053","No",NA
"frb_80054","No",NA
"frb_80055","No",NA
"frb_80056","No",NA
"frb_80057","Yes, but a non-unique exception",-500
"frb_80062","No",NA
"frb_80065","No",NA
"frb_80066","No",NA
"frb_80067","No",NA
"frb_80068","No",NA
"frb_80069","No",NA
"frb_80070","No",NA
"frb_80071","No",NA
"frb_80072","No",NA
"frb_80073","No",NA
"frb_80074","No",NA
"frb_80075","No",NA
"frb_80076","No",NA
"frb_80077","No",NA
"frb_80078","No",NA
"frb_80079","No",NA
"frb_80080","No",NA
"frb_80085","No",NA
"frb_80086","No",NA
"frb_80087","No",NA
"frb_80088","No",NA
"frb_80089","No",NA
"frb_80090","No",NA
"frb_80091","No",NA
"frb_80094","No",NA
"frb_80095","No",NA
"frb_80096","No",NA
"frb_80097","No",NA
"frb_80098","No",NA
"frb_80099","No",NA
"frb_80100","No",NA
"frb_80101","No",NA
"frb_80102","No",NA
"frb_80103","No",NA
"frb_80104","No",NA
"frb_80105","No",NA
"frb_80106","No",NA
"frb_80107","No",NA
"frb_80108","No",NA
"frb_80109","No",NA
"frb_80110","No",NA
"frb_80111","No",NA
"frb_80112","No",NA
"frb_80113","No",NA
"frb_80114","No",NA
"frb_80115","No",NA
"frb_80116","No",NA
"frb_80117","No",NA
"frb_80118","No",NA
"frb_80119","No",NA
"frb_80120","No",NA
"frb_80121","No",NA
"frb_80122","No",NA
"frb_80123","No",NA
"frb_80124","No",NA
"frb_80125","No",NA
"frb_80126","No",NA
"frb_80127","No",NA
"frb_80128","No",NA
"frb_80129","No",NA
"frb_80130","No",NA
"frb_80131","No",NA
"frb_80132","No",NA
"frb_80133","No",NA
"frb_80134","No",NA
"frb_80139","No",NA
"frb_80140","No",NA
"frb_80141","No",NA
"frb_80142","No",NA
"frb_80143","No",NA
"frb_80144","No",NA
"frb_80145","No",NA
"frb_80146","No",NA
"frb_80147","No",NA
"frb_80148","No",NA
"frb_80149","No",NA
"frb_80150","No",NA
"frb_80151","No",NA
"frb_80152","No",NA
"frb_80153","No",NA
"frb_80154","No",NA
"frb_80245","No",NA
"frb_80246","No",NA
"frb_80247","No",NA
"frb_80248","No",NA
"frb_80249","No",NA
"frb_80250","No",NA
"frb_80251","No",NA
"frb_80252","No",NA
"frb_80253","No",NA
"frb_80254","No",NA
"frb_80255","No",NA
"frb_80256","No",NA
"frb_80257","No",NA
"frb_80258","No",NA
"frb_80259","No",NA
"frb_80260","No",NA
"frb_80261","No",NA
"frb_80262","No",NA
"frb_80263","No",NA
"frb_80264","No",NA
"frb_80265","No",NA
"frb_80312","No",NA
"frb_80313","No",NA
"frb_80346","No",NA
"frb_80347","No",NA
"frb_80348","No",NA
"frb_80349","No",NA
"frb_80350","No",NA
"frb_80351","No",NA
"frb_80352","No",NA
"frb_80353","No",NA
"frb_80354","No",NA
"frb_80355","No",NA
"frb_80356","No",NA
"frb_80361","No",NA
"frb_80362","No",NA
"frb_80363","No",NA
"frb_80364","No",NA
"frb_80369","No",NA
"frb_80370","No",NA
"frb_80371","No",NA
"frb_80372","Yes, a unique exception",10000
"frb_80373","Yes, a unique exception",-4
"frb_80376","No",NA
"frb_80377","No",NA
"frb_80378","No",NA
"frb_80379","No",NA
"frb_80380","No",NA
"frb_80381","No",NA
"frb_80382","No",NA
"frb_80383","No",NA
"frb_80384","No",NA
"frb_80385","No",NA
"frb_80386","No",NA
"frb_80387","No",NA
"frb_80388","No",NA
"frb_80389","No",NA
"frb_80390","No",NA
"frb_80391","No",NA
"frb_80392","No",NA
"frb_80393","No",NA
"frb_80394","No",NA
"frb_80395","No",NA
"frb_80396","No",NA
"frb_80397","No",NA
"frb_80398","No",NA
"frb_80399","No",NA
"frb_80400","No",NA
"frb_80401","No",NA
"frb_80404","No",NA
"frb_80405","No",NA
"frb_80406","No",NA
"frb_80407","No",NA
"frb_80408","No",NA
"frb_80409","No",NA
"frb_80410","No",NA
"frb_80411","No",NA
"frb_80412","No",NA
"frb_80413","No",NA
"frb_80414","No",NA
"frb_80415","No",NA
"frb_80416","No",NA
"frb_80417","No",NA
"frb_80418","Yes, a unique exception",2500
"frb_80419","No",NA
"frb_80420","Yes, a unique exception",-10000
"frb_80423","No",NA
"frb_80424","No",NA
"frb_80433","No",NA
"frb_80434","No",NA
"frb_80435","No",NA
"frb_80436","No",NA
"frb_80437","No",NA
"frb_80438","No",NA
"frb_80439","No",NA
"frb_80440","No",NA
"frb_80441","No",NA
"frb_80442","No",NA
"frb_80443","No",NA
"frb_80444","No",NA
"frb_80445","No",NA
"frb_80446","No",NA
"frb_80447","No",NA
"frb_80448","No",NA
"frb_80449","No",NA
"frb_80450","No",NA
"frb_80451","No",NA
"frb_80452","No",NA
"frb_80453","No",NA
"frb_80454","No",NA
"frb_80455","No",NA
"frb_80456","No",NA
"frb_80457","No",NA
"frb_80458","No",NA
"frb_80459","No",NA
"frb_80460","No",NA
"frb_80461","No",NA
"frb_80462","No",NA
"frb_80463","No",NA
"frb_80464","No",NA
"frb_80465","No",NA
"frb_80466","No",NA
"frb_80467","No",NA
"frb_80468","No",NA
"frb_80469","No",NA
"frb_80470","No",NA
"frb_80471","No",NA
"frb_80472","No",NA
"frb_80473","No",NA
"frb_80474","No",NA
"frb_80475","No",NA
"frb_80476","No",NA
"frb_80477","No",NA
"frb_80478","No",NA
"frb_80479","No",NA
"frb_80480","No",NA
"frb_80481","No",NA
"frb_80482","No",NA
"frb_80483","No",NA
"frb_80484","No",NA
"frb_80485","Yes, a unique exception",-2500
"frb_80486","Yes, a unique exception",-40
"frb_80487","Yes, a unique exception",-0.19
"frb_80488","Yes, a unique exception",-0.05
"frb_80489","Yes, a unique exception",-0.03
"frb_80492","No",NA
"frb_80493","No",NA
"frb_80494","No",NA
"frb_80495","Yes, a unique exception",40
"frb_80496","Yes, a unique exception",-0.12
"frb_80515","No",NA
"frb_80516","No",NA
"frb_80517","No",NA
"frb_80518","No",NA
"frb_80519","No",NA
"frb_80520","No",NA
"frb_80523","No",NA
"frb_80568","No",NA
"frb_80603","No",NA
"frb_80604","No",NA
"frb_80605","No",NA
"frb_80606","No",NA
"frb_80607","No",NA
"frb_80608","No",NA
"frb_80609","No",NA
"frb_80610","No",NA
"frb_80611","No",NA
"frb_80612","No",NA
"frb_80613","No",NA
"frb_80614","No",NA
"frb_80615","No",NA
"frb_80616","No",NA
"frb_80617","No",NA
"frb_80618","No",NA
"frb_80619","No",NA
"frb_80620","No",NA
"frb_80621","No",NA
"frb_80622","No",NA
"frb_80623","No",NA
"frb_80624","No",NA
"frb_80661","No",NA
"frb_80662","No",NA
"frb_80663","No",NA
"frb_80664","No",NA
"frb_80665","Yes, a unique exception",50000
"frb_80668","No",NA
"frb_80669","No",NA
"frb_80670","No",NA
"frb_80671","No",NA
"frb_80672","No",NA
"frb_80673","No",NA
"frb_80674","Yes, a unique exception",-10000
"frb_80675","No",NA
"frb_80676","No",NA
"frb_80677","No",NA
"frb_80684","No",NA
"frb_80685","No",NA
"frb_80686","No",NA
"frb_80687","No",NA
"frb_80688","No",NA
"frb_80689","No",NA
"frb_80690","No",NA
"frb_80693","No",NA
"frb_80694","No",NA
"frb_80695","No",NA
"frb_80700","No",NA
"frb_80701","No",NA
"frb_80702","No",NA
"frb_80703","No",NA
"frb_80704","No",NA
"frb_80705","No",NA
"frb_80706","No",NA
"frb_80707","No",NA
"frb_80708","No",NA
"frb_80709","No",NA
"frb_80710","No",NA
"frb_80711","No",NA
"frb_80712","No",NA
"frb_80713","No",NA
"frb_80714","No",NA
"frb_80715","No",NA
"frb_80716","No",NA
"frb_80717","No",NA
"frb_80718","No",NA
"frb_80719","No",NA
"frb_80724","No",NA
"frb_80733","No",NA
"frb_80734","No",NA
"frb_80739","No",NA
"frb_80740","No",NA
"frb_80741","No",NA
"frb_80742","No",NA
"frb_80755","No",NA
"frb_80756","No",NA
"frb_80757","No",NA
"frb_80758","No",NA
"frb_80759","No",NA
"frb_80760","No",NA
"frb_80761","No",NA
"frb_80762","No",NA
"frb_80763","No",NA
"frb_80764","No",NA
"frb_80765","No",NA
"frb_80766","No",NA
"frb_80767","No",NA
"frb_80768","No",NA
"frb_80769","No",NA
"frb_80770","No",NA
"frb_80771","No",NA
"frb_80772","No",NA
"frb_80773","No",NA
"frb_80774","No",NA
"frb_80775","No",NA
"frb_80776","No",NA
"frb_80777","No",NA
"frb_80778","No",NA
"frb_80779","No",NA
"frb_80780","No",NA
"frb_80781","No",NA
"frb_80782","No",NA
"frb_80783","No",NA
"frb_80784","No",NA
"frb_80785","No",NA
"frb_80786","No",NA
"frb_80787","No",NA
"frb_80788","No",NA
"frb_80789","No",NA
"frb_80790","No",NA
"frb_80791","No",NA
"frb_80792","No",NA
"frb_80793","Yes, a unique exception",-14474.31
"frb_80796","No",NA
"frb_80797","No",NA
"frb_80798","No",NA
"frb_80799","No",NA
"frb_80800","No",NA
"frb_80801","No",NA
"frb_80802","No",NA
"frb_80803","No",NA
"frb_80804","No",NA
"frb_80805","No",NA
"frb_80806","No",NA
"frb_80807","No",NA
"frb_80808","No",NA
"frb_80809","No",NA
"frb_80810","No",NA
"frb_80811","No",NA
"frb_80812","No",NA
"frb_80813","No",NA
"frb_80814","No",NA
"frb_80815","No",NA
"frb_80816","No",NA
"frb_80817","No",NA
"frb_80818","No",NA
"frb_80821","No",NA
"frb_80822","No",NA
"frb_80827","No",NA
"frb_80828","No",NA
"frb_80829","Yes, a unique exception",10000
"frb_80836","No",NA
"frb_80837","No",NA
"frb_81024","No",NA
"frb_81025","No",NA
"frb_81026","No",NA
"frb_81029","No",NA
"frb_81030","No",NA
"frb_81077","No",NA
"frb_81078","No",NA
"frb_81145","No",NA
"frb_81148","No",NA
"frb_81149","No",NA
"frb_81150","No",NA
"frb_81151","No",NA
"frb_81152","No",NA
"frb_81153","No",NA
"frb_81154","No",NA
"frb_81155","No",NA
"frb_81156","No",NA
"frb_81157","No",NA
"frb_81158","No",NA
"frb_81159","No",NA
"frb_81160","No",NA
"frb_81161","No",NA
"frb_81162","No",NA
"frb_81163","No",NA
"frb_81164","No",NA
"frb_81165","No",NA
"frb_81166","No",NA
"frb_81173","No",NA
"frb_81176","No",NA
"frb_81177","No",NA
"frb_81178","No",NA
"frb_81179","No",NA
"frb_81180","No",NA
"frb_81181","No",NA
"frb_81182","No",NA
"frb_81183","No",NA
"frb_81184","No",NA
"frb_81185","No",NA
"frb_81186","No",NA
"frb_81187","No",NA
"frb_81188","No",NA
"frb_81189","No",NA
"frb_81190","No",NA
"frb_81191","No",NA
"frb_81192","No",NA
"frb_81193","No",NA
"frb_81194","No",NA
"frb_81195","No",NA
"frb_81196","No",NA
"frb_81197","No",NA
"frb_81198","No",NA
"frb_81199","No",NA
"frb_81200","No",NA
"frb_81201","No",NA
"frb_81202","No",NA
"frb_81203","No",NA
"frb_81204","No",NA
"frb_81205","No",NA
"frb_81206","No",NA
"frb_81207","No",NA
"frb_81208","No",NA
"frb_81209","No",NA
"frb_81210","No",NA
"frb_81211","No",NA
"frb_81212","No",NA
"frb_81213","No",NA
"frb_81214","No",NA
"frb_81215","No",NA
"frb_81216","No",NA
"frb_81217","No",NA
"frb_81218","No",NA
"frb_81219","No",NA
"frb_81220","No",NA
"frb_81223","No",NA
"frb_81226","No",NA
"frb_81229","No",NA
"frb_81230","No",NA
"frb_81231","No",NA
"frb_81236","No",NA
"frb_81237","No",NA
"frb_81238","No",NA
"frb_81241","No",NA
"frb_81244","No",NA
"frb_81249","No",NA
"frb_81250","No",NA
"frb_81251","No",NA
"frb_81252","No",NA
"frb_81253","No",NA
"frb_81254","No",NA
"frb_81255","No",NA
"frb_81256","No",NA
"frb_81257","No",NA
"frb_81258","No",NA
"frb_81259","No",NA
"frb_81260","No",NA
"frb_81261","No",NA
"frb_81262","No",NA
"frb_81263","No",NA
"frb_81264","No",NA
"frb_81265","No",NA
"frb_81266","No",NA
"frb_81267","No",NA
"frb_81268","No",NA
"frb_81269","No",NA
"frb_81270","No",NA
"frb_81271","No",NA
"frb_81272","No",NA
"frb_81273","No",NA
"frb_81274","No",NA
"frb_81275","No",NA
"frb_81276","No",NA
"frb_81277","No",NA
"frb_81278","No",NA
"frb_81279","No",NA
"frb_81280","No",NA
"frb_81281","No",NA
"frb_81282","No",NA
"frb_81283","No",NA
"frb_81284","No",NA
"frb_81285","No",NA
"frb_81286","No",NA
"frb_81287","No",NA
"frb_81288","No",NA
"frb_81289","No",NA
"frb_81290","No",NA
"frb_81291","No",NA
"frb_81292","No",NA
"frb_81293","No",NA
"frb_81294","No",NA
"frb_81295","No",NA
"frb_81296","No",NA
"frb_81297","No",NA
"frb_81298","No",NA
"frb_81299","No",NA
"frb_81300","No",NA
"frb_81301","No",NA
"frb_81302","No",NA
"frb_81303","No",NA
"frb_81304","No",NA
"frb_81305","No",NA
"frb_81306","No",NA
"frb_81307","No",NA
"frb_81314","No",NA
"frb_81315","No",NA
"frb_81316","No",NA
"frb_81321","No",NA
"frb_81324","No",NA
"frb_81325","No",NA
"frb_81326","No",NA
"frb_81327","No",NA
"frb_81328","No",NA
"frb_81329","No",NA
"frb_81330","No",NA
"frb_81331","No",NA
"frb_81332","No",NA
"frb_81333","No",NA
"frb_81336","No",NA
"frb_81337","No",NA
"frb_81338","No",NA
"frb_81339","No",NA
"frb_81340","No",NA
"frb_81341","No",NA
"frb_81342","No",NA
"frb_81343","No",NA
"frb_81344","No",NA
"frb_81345","No",NA
"frb_81346","No",NA
"frb_81347","No",NA
"frb_81348","No",NA
"frb_81349","No",NA
"frb_81350","No",NA
"frb_81365","No",NA
"frb_81366","No",NA
"frb_81367","No",NA
"frb_81368","No",NA
"frb_81369","No",NA
"frb_81370","No",NA
"frb_81371","No",NA
"frb_81372","No",NA
"frb_81373","No",NA
"frb_81376","No",NA
"frb_81377","No",NA
"frb_81464","No",NA
"frb_81465","No",NA
"frb_81466","No",NA
"frb_81467","No",NA
"frb_81468","No",NA
"frb_81469","No",NA
"frb_81472","No",NA
"frb_81473","No",NA
"frb_81476","No",NA
"frb_81477","No",NA
"frb_81478","No",NA
"frb_81479","No",NA
"frb_81480","No",NA
"frb_81481","No",NA
"frb_81482","No",NA
"frb_81483","No",NA
"frb_81484","No",NA
"frb_81485","No",NA
"frb_81486","No",NA
"frb_81487","No",NA
"frb_81488","No",NA
"frb_81489","No",NA
"frb_81494","No",NA
"frb_81495","No",NA
"frb_81496","No",NA
"frb_81497","No",NA
"frb_81498","No",NA
"frb_81499","No",NA
"frb_81500","No",NA
"frb_81501","No",NA
"frb_81502","No",NA
"frb_81503","No",NA
"frb_81504","No",NA
"frb_81505","No",NA
"frb_81506","No",NA
"frb_81507","No",NA
"frb_81508","No",NA
"frb_81509","No",NA
"frb_81510","No",NA
"frb_81511","No",NA
"frb_81512","No",NA
"frb_81513","No",NA
"frb_81514","No",NA
"frb_81515","No",NA
"frb_81516","No",NA
"frb_81517","No",NA
"frb_81518","No",NA
"frb_81519","No",NA
"frb_81520","No",NA
"frb_81521","No",NA
"frb_81522","No",NA
"frb_81523","No",NA
"frb_81524","No",NA
"frb_81525","No",NA
"frb_81526","No",NA
"frb_81527","No",NA
"frb_81528","No",NA
"frb_81529","No",NA
"frb_81530","No",NA
"frb_81531","No",NA
"frb_81532","No",NA
"frb_81533","No",NA
"frb_81534","No",NA
"frb_81535","No",NA
"frb_81536","No",NA
"frb_81537","No",NA
"frb_81538","No",NA
"frb_81539","No",NA
"frb_81540","No",NA
"frb_81541","No",NA
"frb_81542","No",NA
"frb_81547","No",NA
"frb_81548","No",NA
"frb_81553","No",NA
"frb_81554","No",NA
"frb_81555","No",NA
"frb_81556","No",NA
"frb_81557","No",NA
"frb_81558","No",NA
"frb_81559","No",NA
"frb_81560","No",NA
"frb_81561","No",NA
"frb_81562","No",NA
"frb_81563","No",NA
"frb_81564","No",NA
"frb_81565","No",NA
"frb_81566","No",NA
"frb_81567","No",NA
"frb_81568","No",NA
"frb_81569","No",NA
"frb_81570","No",NA
"frb_81571","No",NA
"frb_81572","No",NA
"frb_81573","No",NA
"frb_81574","No",NA
"frb_81575","No",NA
"frb_81576","No",NA
"frb_81577","No",NA
"frb_81578","No",NA
"frb_81579","No",NA
"frb_81580","No",NA
"frb_81581","No",NA
"frb_81582","No",NA
"frb_81583","No",NA
"frb_81584","No",NA
"frb_81585","No",NA
"frb_81586","No",NA
"frb_81587","No",NA
"frb_81588","No",NA
"frb_81589","No",NA
"frb_81590","No",NA
"frb_81591","No",NA
"frb_81592","No",NA
"frb_81593","No",NA
"frb_81594","No",NA
"frb_81595","No",NA
"frb_81596","No",NA
"frb_81597","No",NA
"frb_81598","No",NA
"frb_81599","No",NA
"frb_81600","No",NA
"frb_81601","No",NA
"frb_81602","No",NA
"frb_81603","No",NA
"frb_81604","No",NA
"frb_81605","No",NA
"frb_81606","No",NA
"frb_81607","No",NA
"frb_81608","No",NA
"frb_81609","No",NA
"frb_81610","No",NA
"frb_81611","No",NA
"frb_81612","No",NA
"frb_81613","No",NA
"frb_81614","No",NA
"frb_81615","No",NA
"frb_81616","No",NA
"frb_81617","No",NA
"frb_81618","No",NA
"frb_81619","No",NA
"frb_81620","No",NA
"frb_81621","No",NA
"frb_81622","No",NA
"frb_81623","No",NA
"frb_81624","No",NA
"frb_81625","No",NA
"frb_81626","No",NA
"frb_81627","No",NA
"frb_81628","No",NA
"frb_81629","No",NA
"frb_81630","No",NA
"frb_81631","No",NA
"frb_81632","No",NA
"frb_81633","No",NA
"frb_81634","No",NA
"frb_81635","No",NA
"frb_81636","No",NA
"frb_81637","No",NA
"frb_81638","No",NA
"frb_81639","No",NA
"frb_81640","No",NA
"frb_81641","No",NA
"frb_81642","No",NA
"frb_81643","No",NA
"frb_81644","No",NA
"frb_81645","No",NA
"frb_81646","No",NA
"frb_81647","No",NA
"frb_81648","No",NA
"frb_81649","No",NA
"frb_81650","No",NA
"frb_81651","No",NA
"frb_81652","No",NA
"frb_81653","No",NA
"frb_81654","No",NA
"frb_81655","No",NA
"frb_81656","No",NA
"frb_81657","No",NA
"frb_81658","No",NA
"frb_81659","No",NA
"frb_81660","No",NA
"frb_81661","No",NA
"frb_81662","No",NA
"frb_81663","No",NA
"frb_81664","No",NA
"frb_81665","No",NA
"frb_81666","No",NA
"frb_81671","No",NA
"frb_81672","No",NA
"frb_81681","No",NA
"frb_81682","No",NA
"frb_81683","No",NA
"frb_81684","No",NA
"frb_81685","No",NA
"frb_81686","No",NA
"frb_81687","No",NA
"frb_81688","No",NA
"frb_81689","No",NA
"frb_81690","No",NA
"frb_81691","No",NA
"frb_81692","No",NA
"frb_81693","No",NA
"frb_81694","No",NA
"frb_81695","No",NA
"frb_81696","No",NA
"frb_81709","No",NA
"frb_81710","No",NA
"frb_81711","No",NA
"frb_81712","No",NA
"frb_81713","No",NA
"frb_81714","No",NA
"frb_81715","No",NA
"frb_81716","No",NA
"frb_81717","No",NA
"frb_81718","No",NA
"frb_81719","No",NA
"frb_81720","No",NA
"frb_82326","No",NA
"frb_82327","No",NA
"frb_82424","No",NA
"frb_82433","No",NA
"frb_82436","No",NA
"frb_82437","No",NA
"frb_82438","No",NA
"frb_82439","No",NA
"frb_82440","No",NA
"frb_82441","No",NA
"frb_82442","No",NA
"frb_82443","No",NA
"frb_82444","No",NA
"frb_82445","No",NA
"frb_82446","No",NA
"frb_82447","No",NA
"frb_82448","No",NA
"frb_82449","No",NA
"frb_82450","No",NA
"frb_82451","No",NA
"frb_82452","No",NA
"frb_82453","No",NA
"frb_82454","No",NA
"frb_82455","No",NA
"frb_82456","No",NA
"frb_82461","No",NA
"frb_82462","No",NA
"frb_82463","Yes, a unique exception",-34.05
"frb_82468","No",NA
"frb_82469","No",NA
"frb_82470","No",NA
"frb_82471","No",NA
"frb_82472","No",NA
"frb_82473","No",NA
"frb_82474","No",NA
"frb_82475","No",NA
"frb_82476","No",NA
"frb_82477","No",NA
"frb_82478","No",NA
"frb_82479","No",NA
"frb_82480","No",NA
"frb_82481","No",NA
"frb_82482","No",NA
"frb_82483","No",NA
"frb_82484","No",NA
"frb_82485","No",NA
"frb_82486","No",NA
"frb_82487","No",NA
"frb_82488","No",NA
"frb_82489","No",NA
"frb_82492","No",NA
"frb_82493","No",NA
"frb_82494","No",NA
"frb_82507","No",NA
"frb_82508","No",NA
"frb_82509","No",NA
"frb_82510","No",NA
"frb_82511","No",NA
"frb_82512","No",NA
"frb_82513","No",NA
"frb_82514","No",NA
"frb_82515","No",NA
"frb_82516","No",NA
"frb_82669","No",NA
"frb_82670","No",NA
"frb_82717","No",NA
"frb_82718","No",NA
"frb_82719","No",NA
"frb_82754","No",NA
"frb_82755","No",NA
"frb_82784","No",NA
"frb_82789","No",NA
"frb_82794","No",NA
"frb_82795","No",NA
"frb_82796","No",NA
"frb_82797","No",NA
"frb_82798","No",NA
"frb_82799","No",NA
"frb_82800","No",NA
"frb_82801","No",NA
"frb_82802","No",NA
"frb_82803","No",NA
"frb_82804","No",NA
"frb_82805","No",NA
"frb_82806","No",NA
"frb_82807","No",NA
"frb_82808","No",NA
"frb_82809","No",NA
"frb_82810","No",NA
"frb_82811","No",NA
"frb_82814","No",NA
"frb_82821","No",NA
"frb_82822","No",NA
"frb_82823","No",NA
"frb_82824","No",NA
"frb_82825","No",NA
"frb_82826","No",NA
"frb_82827","No",NA
"frb_82828","No",NA
"frb_82829","No",NA
"frb_82830","No",NA
"frb_82831","No",NA
"frb_82832","No",NA
"frb_82833","No",NA
"frb_82834","No",NA
"frb_82835","No",NA
"frb_82836","No",NA
"frb_82837","No",NA
"frb_82838","No",NA
"frb_82839","No",NA
"frb_82840","No",NA
"frb_82841","No",NA
"frb_82842","No",NA
"frb_82843","No",NA
"frb_82844","No",NA
"frb_82845","No",NA
"frb_82846","No",NA
"frb_82847","No",NA
"frb_82848","No",NA
"frb_82849","No",NA
"frb_82850","No",NA
"frb_82851","No",NA
"frb_82852","No",NA
"frb_82853","No",NA
"frb_82854","No",NA
"frb_82855","No",NA
"frb_82856","No",NA
"frb_82857","No",NA
"frb_82858","No",NA
"frb_82859","No",NA
"frb_82860","No",NA
"frb_82867","No",NA
"frb_82868","No",NA
"frb_82869","No",NA
"frb_82870","No",NA
"frb_82871","No",NA
"frb_82872","No",NA
"frb_82873","No",NA
"frb_82874","No",NA
"frb_82875","No",NA
"frb_82876","No",NA
"frb_82877","No",NA
"frb_82878","No",NA
"frb_82879","No",NA
"frb_82884","No",NA
"frb_82885","No",NA
"frb_82886","No",NA
"frb_82887","No",NA
"frb_82888","No",NA
"frb_82889","No",NA
"frb_82890","No",NA
"frb_82893","No",NA
"frb_82894","No",NA
"frb_82895","No",NA
"frb_82896","No",NA
"frb_82897","No",NA
"frb_82898","No",NA
"frb_82899","No",NA
"frb_82900","No",NA
"frb_82901","No",NA
"frb_82902","No",NA
"frb_82903","No",NA
"frb_82904","No",NA
"frb_82905","No",NA
"frb_82906","No",NA
"frb_82907","No",NA
"frb_82908","No",NA
"frb_82911","No",NA
"frb_82912","No",NA
"frb_82913","No",NA
"frb_82914","No",NA
"frb_82915","No",NA
"frb_82916","No",NA
"frb_82917","No",NA
"frb_82918","No",NA
"frb_82919","No",NA
"frb_82920","No",NA
"frb_82921","No",NA
"frb_82922","No",NA
"frb_82923","No",NA
"frb_82924","No",NA
"frb_82925","No",NA
"frb_82926","No",NA
"frb_82927","No",NA
"frb_82928","No",NA
"frb_82929","No",NA
"frb_82930","No",NA
"frb_82931","No",NA
"frb_82932","No",NA
"frb_82935","No",NA
"frb_82936","No",NA
"frb_82937","No",NA
"frb_82938","No",NA
"frb_82939","No",NA
"frb_82940","No",NA
"frb_82941","No",NA
"frb_82942","No",NA
"frb_82943","No",NA
"frb_82946","No",NA
"frb_82947","No",NA
"frb_82948","No",NA
"frb_82949","No",NA
"frb_82950","No",NA
"frb_82951","No",NA
"frb_82952","No",NA
"frb_82953","No",NA
"frb_82954","No",NA
"frb_82955","No",NA
"frb_82956","No",NA
"frb_82957","No",NA
"frb_82958","No",NA
"frb_82959","No",NA
"frb_82960","No",NA
"frb_82961","No",NA
"frb_82962","No",NA
"frb_82963","No",NA
"frb_82964","No",NA
"frb_82965","No",NA
"frb_82966","No",NA
"frb_82967","No",NA
"frb_82968","No",NA
"frb_82969","No",NA
"frb_82970","No",NA
"frb_82971","No",NA
"frb_82972","No",NA
"frb_82973","No",NA
"frb_82974","No",NA
"frb_82975","No",NA
"frb_82976","No",NA
"frb_82977","No",NA
"frb_82978","No",NA
"frb_82979","No",NA
"frb_82980","No",NA
"frb_82981","No",NA
"frb_82982","No",NA
"frb_82983","No",NA
"frb_82984","No",NA
"frb_82985","No",NA
"frb_82986","No",NA
"frb_82987","No",NA
"frb_82988","No",NA
"frb_82989","No",NA
"frb_82990","No",NA
"frb_82991","No",NA
"frb_82992","No",NA
"frb_82993","No",NA
"frb_82994","No",NA
"frb_82995","No",NA
"frb_82996","No",NA
"frb_82997","No",NA
"frb_82998","No",NA
"frb_82999","No",NA
"frb_83000","No",NA
"frb_83001","No",NA
"frb_83002","No",NA
"frb_83003","No",NA
"frb_83004","No",NA
"frb_83005","No",NA
"frb_83006","No",NA
"frb_83007","No",NA
"frb_83008","No",NA
"frb_83009","No",NA
"frb_83010","No",NA
"frb_83011","No",NA
"frb_83012","No",NA
"frb_83013","No",NA
"frb_83014","No",NA
"frb_83015","No",NA
"frb_83016","No",NA
"frb_83017","No",NA
"frb_83018","No",NA
"frb_83019","No",NA
"frb_83020","No",NA
"frb_83021","No",NA
"frb_83022","No",NA
"frb_83023","No",NA
"frb_83024","No",NA
"frb_83025","No",NA
"frb_83026","No",NA
"frb_83027","No",NA
"frb_83028","No",NA
"frb_83029","No",NA
"frb_83030","No",NA
"frb_83031","No",NA
"frb_83032","No",NA
"frb_83033","No",NA
"frb_83034","No",NA
"frb_83035","No",NA
"frb_83036","No",NA
"frb_83053","No",NA
"frb_83054","No",NA
"frb_83055","No",NA
"frb_83056","No",NA
"frb_83057","No",NA
"frb_83058","No",NA
"frb_83059","No",NA
"frb_83060","No",NA
"frb_83061","No",NA
"frb_83062","No",NA
"frb_83063","No",NA
"frb_83064","No",NA
"frb_83065","No",NA
"frb_83066","No",NA
"frb_83067","No",NA
"frb_83068","No",NA
"frb_83069","No",NA
"frb_83070","No",NA
"frb_83073","No",NA
"frb_83150","No",NA
"frb_83151","No",NA
"frb_83152","No",NA
"frb_83153","No",NA
"frb_83154","No",NA
"frb_83155","No",NA
"frb_83156","No",NA
"frb_83167","No",NA
"frb_83170","No",NA
"frb_83177","No",NA
"frb_83180","No",NA
"frb_83181","No",NA
"frb_83182","No",NA
"frb_83183","No",NA
"frb_83184","No",NA
"frb_83185","No",NA
"frb_83186","No",NA
"frb_83187","No",NA
"frb_83188","No",NA
"frb_83189","No",NA
"frb_83190","No",NA
"frb_83191","No",NA
"frb_83192","No",NA
"frb_83193","No",NA
"frb_83194","No",NA
"frb_83201","No",NA
"frb_83202","No",NA
"frb_83203","No",NA
"frb_83210","No",NA
"frb_83211","No",NA
"frb_83212","No",NA
"frb_83213","No",NA
"frb_83214","No",NA
"frb_83215","No",NA
"frb_83216","No",NA
"frb_83217","No",NA
"frb_83218","No",NA
"frb_83219","No",NA
"frb_83220","No",NA
"frb_83221","No",NA
"frb_83222","No",NA
"frb_83223","No",NA
"frb_83228","No",NA
"frb_83229","No",NA
"frb_83230","No",NA
"frb_83231","No",NA
"frb_83232","No",NA
"frb_83233","No",NA
"frb_83234","No",NA
